date,fr_gb,gb_fr,fr_cwe,cwe_fr,fr_ch,ch_fr,fr_it,it_fr,fr_es,es_fr,export_france,import_france
2009-11-15,1850.0,0.0,2.0,-4677.0,2920.0,-272.0,2537.0,0.0,1466.0,-187.0,8775.0,-5136.0
2013-01-13,1000.0,0.0,3175.0,-719.0,3183.0,-318.0,2381.0,-50.0,245.0,-1206.0,9984.0,-2293.0
2013-01-14,1184.0,-184.0,2191.0,-1441.0,2947.0,-620.0,1171.0,-30.0,591.0,-1100.0,8084.0,-3375.0
2013-01-15,944.0,-712.0,2085.0,-3300.0,3251.0,-319.0,2513.0,-375.0,1032.0,-616.0,9825.0,-5322.0
2006-05-13,2000.0,-492.0,3359.0,-1212.0,2930.0,-442.0,2253.0,0.0,938.0,-19.0,11480.0,-2165.0
2015-10-18,1500.0,-108.0,1265.9,-2352.4,3348.6,-199.3,1367.0,0.0,1300.0,0.0,8780.0,-2659.0
2009-11-16,0.0,-1498.0,2406.0,-2386.0,2973.0,-116.0,2652.0,0.0,302.0,-810.0,8333.0,-4810.0
2006-05-14,2000.0,0.0,3269.0,-103.0,2847.0,-269.0,2253.0,0.0,1003.0,-30.0,11372.0,-402.0
2013-01-16,1003.0,-302.0,979.0,-3181.0,3115.0,-385.0,2567.0,-750.0,0.0,-1100.0,7664.0,-5718.0
2009-11-17,290.0,-2000.0,346.0,-4254.0,2963.0,-324.0,2652.0,-295.0,301.0,-807.0,6552.0,-7680.0
2015-10-19,1500.0,-20.0,1798.6,-1909.7,3179.0,-49.0,1100.0,0.0,1300.0,0.0,8877.0,-1978.0
2013-01-17,116.0,-905.0,825.0,-3482.0,5795.0,-4174.0,1818.0,-1253.0,0.0,-1100.0,8554.0,-10914.0
2009-11-18,0.0,-2000.0,289.0,-3641.0,3203.0,-133.0,2652.0,0.0,321.0,-827.0,6465.0,-6601.0
2006-05-15,1900.0,-450.5,3623.0,-556.0,2906.0,-689.0,2404.0,0.0,319.0,-632.0,11152.0,-2327.5
2009-11-19,1381.0,0.0,118.0,-4043.0,2752.0,-786.0,2539.0,0.0,1244.0,-239.0,8034.0,-5068.0
2013-01-18,0.0,-1000.0,675.0,-3588.0,2390.0,-606.0,1988.0,-654.0,0.0,-1100.0,5053.0,-6948.0
2015-10-20,1500.0,0.0,1021.0,-1226.5,3103.1,-139.1,1298.0,0.0,252.2,0.0,7174.0,-1365.0
2006-05-16,2000.0,-842.0,3518.0,-771.0,2918.0,-402.0,2253.0,0.0,673.0,-30.0,11362.0,-2045.0
2009-11-20,1128.0,-200.0,306.0,-3222.0,2725.0,-184.0,2434.0,0.0,571.0,-85.0,7164.0,-3691.0
2006-05-17,2000.0,0.0,3500.0,-235.0,3025.0,-213.0,2404.0,0.0,998.0,-19.0,11927.0,-467.0
2013-01-19,800.0,0.0,2436.0,-3130.0,3724.0,-1079.0,2757.0,0.0,0.0,-1000.0,9717.0,-5209.0
2015-10-21,1500.0,-158.0,930.0,-799.8,3102.7,-171.2,2778.0,-120.0,21.0,-1500.0,8331.0,-2748.0
2006-05-18,2000.0,0.0,3154.0,-506.0,2914.0,-252.0,2254.0,-1.0,1171.0,0.0,11493.0,-759.0
2013-01-20,935.0,0.0,2567.0,-2767.0,3161.0,-86.0,1950.0,0.0,0.0,-1100.0,8613.0,-3953.0
2006-05-19,1924.0,0.0,3292.0,-799.0,3043.0,-1092.0,2254.0,-1.0,1222.0,0.0,11735.0,-1892.0
2015-10-22,1500.0,-1521.0,1005.0,-168.0,3213.0,-212.0,2291.0,-72.0,1300.0,-20.0,9309.0,-1993.0
2009-11-21,1375.0,-625.0,602.0,-3499.0,3020.0,0.0,2539.0,0.0,1373.0,-89.0,8909.0,-4213.0
2006-05-20,2000.0,0.0,3501.0,-1086.0,3118.0,-1056.0,2403.0,0.0,902.0,0.0,11924.0,-2142.0
2015-10-23,1500.0,-49.0,490.0,-545.7,2643.0,-354.6,527.0,-1113.0,1350.0,-256.0,6510.0,-2317.0
2009-11-22,1600.0,-499.0,1383.0,-3593.0,3024.0,-50.0,2539.0,0.0,1433.0,-54.0,9979.0,-4196.0
2013-01-21,985.0,-115.0,595.0,-2716.0,3219.0,-1023.0,1906.0,-940.0,0.0,-1000.0,6705.0,-5794.0
2015-10-24,1500.0,-178.0,902.0,-1771.4,3328.5,-279.2,2272.0,-100.0,1200.0,0.0,9202.0,-2328.0
2006-05-21,2000.0,0.0,2551.0,-2893.0,2147.0,-1356.0,2254.0,0.0,1037.0,0.0,9989.0,-4249.0
2009-11-23,0.0,-1802.0,601.0,-3015.0,3109.0,-265.0,2654.0,0.0,302.0,-805.0,6666.0,-5887.0
2009-11-24,1462.0,-100.0,152.0,-2723.0,2804.0,-216.0,2547.0,-208.0,1443.0,-64.0,8408.0,-3311.0
2015-10-25,1500.0,-197.0,2464.7,-415.0,3200.0,-10.0,2995.0,-125.0,2000.0,-50.0,12159.0,-797.0
2006-05-22,2000.0,0.0,2920.0,-1975.0,2221.0,-631.0,2224.0,0.0,1418.0,-186.0,10783.0,-2792.0
2013-01-22,609.0,-701.0,1366.0,-3000.0,2839.0,-336.0,1767.0,-355.0,90.0,-1090.0,6671.0,-5482.0
2015-10-26,1500.0,-69.0,842.1,-138.5,3166.4,-909.3,3150.0,0.0,504.0,-5.0,9162.0,-1121.0
2015-10-27,1500.0,-101.0,767.0,-1863.5,3430.7,-1414.7,3150.0,0.0,1600.0,-11.0,10447.0,-3389.0
2006-05-23,2000.0,0.0,3007.0,-1621.0,2826.0,-1529.0,2253.0,0.0,908.0,0.0,10994.0,-3150.0
2009-11-25,1850.0,-595.0,114.0,-2555.0,2844.0,-52.0,2539.0,0.0,1333.0,-54.0,8680.0,-3256.0
2013-01-23,295.0,-225.0,2042.0,-3058.0,2837.0,-146.0,2053.0,-345.0,0.0,-1100.0,7227.0,-4874.0
2015-10-28,1500.0,0.0,2101.6,-397.4,3202.1,-36.8,2995.0,0.0,15.0,-1400.0,9813.0,-1833.0
2006-05-24,1999.0,0.0,3426.0,-1160.0,3011.0,-1491.0,2253.0,0.0,940.0,0.0,11629.0,-2651.0
2009-11-26,93.0,-1785.0,1077.0,-2545.0,2940.0,-66.0,2540.0,0.0,327.0,-738.0,6977.0,-5134.0
2006-05-25,2000.0,0.0,3230.0,-1723.0,3222.0,-946.0,2404.0,0.0,1306.0,-36.0,12162.0,-2705.0
2013-01-24,748.0,-465.0,952.0,-3100.0,2764.0,-41.0,1670.0,-331.0,0.0,-1100.0,6134.0,-5037.0
2015-10-29,1500.0,-74.0,173.1,-2402.0,3202.7,-126.0,2995.0,0.0,65.3,-51.0,7935.0,-2653.0
2009-11-27,882.0,-332.0,2.0,-2526.0,2815.0,-116.0,2515.0,0.0,963.0,-369.0,7177.0,-3343.0
2013-01-25,1059.393,-610.0,1384.0,-3476.0,2552.0,-916.0,2843.0,-273.0,768.0,-573.0,8606.393,-5848.0
2006-05-27,1999.0,0.0,3125.0,-1573.0,2992.0,-1030.0,2253.0,0.0,1156.0,-38.0,11525.0,-2641.0
2015-10-30,1500.0,0.0,1065.2,-494.3,2775.1,-1041.3,1157.0,0.0,1755.0,-155.0,8252.0,-1690.0
2013-01-26,984.0,-19.0,542.0,-3134.0,3257.0,0.0,2550.0,0.0,100.0,-1200.0,7433.0,-4353.0
2015-10-31,1500.0,-124.0,1511.8,-3144.9,3048.9,-185.5,1494.0,0.0,573.0,-245.4,8126.0,-3698.0
2009-11-28,336.0,-385.0,263.0,-3100.0,3004.0,-135.0,2540.0,0.0,1025.0,-294.0,7168.0,-3914.0
2006-05-28,1999.0,0.0,2266.0,-2850.0,2182.0,-952.0,2253.0,0.0,1097.0,-38.0,9797.0,-3840.0
2013-01-27,1000.0,0.0,1950.0,-2500.0,3257.0,-59.0,2488.0,0.0,0.0,-1100.0,8695.0,-3659.0
2009-11-29,1131.0,0.0,266.0,-2809.0,3129.0,0.0,2515.0,0.0,1180.0,-126.0,8221.0,-2935.0
2015-11-01,1500.0,0.0,1763.8,-13.0,2800.1,-227.5,1423.0,0.0,1690.8,-25.0,9176.0,-265.0
2006-05-29,281.0,0.0,3321.0,-3179.0,3012.0,-1248.0,2404.0,0.0,850.0,-28.0,9868.0,-4455.0
2006-05-30,1956.0,0.0,3216.0,-607.0,3010.0,-1077.0,2253.0,0.0,812.0,-38.0,11247.0,-1722.0
2013-01-28,1000.0,0.0,1398.0,-2500.0,3217.0,-219.0,2209.0,0.0,87.0,-1087.0,7911.0,-3806.0
2015-11-02,1500.0,0.0,260.0,-2297.6,3417.5,-283.9,2392.0,-10.0,2000.0,-100.0,9569.0,-2690.0
2009-11-30,1366.0,-346.0,940.0,-2549.0,2793.0,-104.0,2540.0,0.0,1013.0,-58.0,8652.0,-3057.0
2015-11-03,1500.0,0.0,2991.3,-500.4,3103.1,-763.8,3150.0,0.0,0.0,-693.0,10744.0,-1956.0
2009-12-01,656.0,-233.5,706.0,-4368.0,3073.0,-104.0,2540.0,0.0,453.0,-632.0,7428.0,-5337.5
2006-05-31,2000.0,0.0,3756.0,-1113.0,3037.0,-791.0,2253.0,0.0,728.0,-38.0,11774.0,-1942.0
2015-11-04,1500.0,0.0,316.0,-1520.5,3379.5,-3244.3,3150.0,0.0,2000.0,0.0,10345.0,-4764.0
2006-06-01,1915.0,0.0,2604.0,-1993.0,2995.0,-775.0,2253.0,0.0,1194.0,-25.0,10961.0,-2793.0
2015-11-05,1987.0,-1090.0,2182.3,-119.3,3211.0,0.0,2995.0,0.0,2700.0,0.0,13075.0,-1209.0
2013-01-29,973.0,0.0,2387.0,-1579.0,3223.0,-4.0,2755.0,0.0,1100.0,-300.0,10438.0,-1883.0
2009-12-02,50.0,-1423.0,142.0,-3357.0,3058.0,-29.0,2540.0,0.0,302.0,-909.0,6092.0,-5718.0
2015-11-06,1500.0,0.0,970.2,-1019.9,3186.0,-9.2,2995.0,0.0,2600.0,0.0,11251.0,-1028.0
2009-12-03,1373.0,0.0,772.0,-3736.0,2829.0,-398.0,2540.0,0.0,422.0,-538.0,7936.0,-4672.0
2013-01-30,1000.0,0.0,2726.0,-1280.0,3265.0,-14.0,2600.0,0.0,1370.0,-382.0,10961.0,-1676.0
2006-06-02,1874.0,0.0,2566.0,-1096.0,2992.0,-781.0,2043.0,0.0,1204.0,-25.0,10679.0,-1902.0
2015-11-07,1500.0,-100.0,388.0,-367.8,3211.0,0.0,2995.0,0.0,2200.0,0.0,10294.0,-467.0
2013-01-31,1000.0,0.0,2563.0,-1238.0,3105.0,-422.0,2602.0,-180.0,1489.0,-227.0,10759.0,-2067.0
2006-06-03,2000.0,0.0,3015.0,-563.0,2937.0,-428.0,2253.0,0.0,1204.0,-25.0,11409.0,-1016.0
2009-12-04,200.0,-493.5,10.0,-3505.0,2962.0,-223.0,2540.0,0.0,553.0,-1000.0,6265.0,-5221.5
2006-06-04,2000.0,0.0,2363.0,-2070.0,2477.0,-241.0,2253.0,0.0,904.0,-25.0,9997.0,-2336.0
2013-02-01,1000.0,0.0,2311.0,-1517.0,3061.0,-196.0,2562.0,-50.0,1234.0,-260.0,10168.0,-2023.0
2009-12-05,204.0,-220.0,0.0,-3854.0,3052.0,-224.0,2540.0,0.0,802.0,-860.0,6598.0,-5158.0
2015-11-08,1500.0,-79.0,418.0,-1334.2,3211.0,0.0,2889.0,0.0,2273.0,-166.0,10291.0,-1579.0
2013-02-02,1000.0,0.0,3105.0,-202.0,3238.0,-17.0,2612.0,-25.0,0.0,-1000.0,9955.0,-1244.0
2006-06-05,2000.0,0.0,2330.0,-1803.0,2457.0,-648.0,2253.0,0.0,679.0,-25.0,9719.0,-2476.0
2009-12-06,404.0,0.0,722.0,-2670.0,2875.0,-36.0,2540.0,0.0,1178.0,-290.0,7719.0,-2996.0
2015-11-09,1500.0,-125.0,629.8,-3917.5,3211.0,0.0,2995.0,0.0,2100.0,0.0,10435.0,-4042.0
2006-06-06,1575.0,0.0,2978.0,-754.0,2752.0,-363.0,2253.0,0.0,1204.0,-25.0,10762.0,-1142.0
2013-02-03,1000.0,0.0,2276.0,-2650.0,2928.0,-586.0,2387.0,-375.0,288.0,-793.0,8879.0,-4404.0
2009-12-07,800.0,-195.0,3435.0,-2199.0,2903.0,-19.0,2540.0,0.0,1258.0,-192.0,10936.0,-2605.0
2015-11-10,1500.0,0.0,333.8,-980.8,3200.0,-13.0,3150.0,-5.0,2100.0,0.0,10283.0,-998.0
2006-06-07,1819.0,0.0,2545.0,-651.0,2929.0,-256.0,2229.0,0.0,1204.0,-25.0,10726.0,-932.0
2009-12-08,1797.0,0.0,4033.0,-1744.0,2677.0,-162.0,2545.0,-5.0,1203.0,-137.0,12255.0,-2048.0
2013-02-04,1000.0,0.0,1550.0,-1500.0,3095.0,-904.0,2400.0,-143.0,1100.0,0.0,9145.0,-2547.0
2009-12-09,1128.0,0.0,1177.0,-2303.0,2783.0,-16.0,2540.0,0.0,588.0,-914.0,8216.0,-3233.0
2006-06-08,1915.0,0.0,3125.0,-691.0,2929.0,-168.0,2253.0,0.0,1204.0,-968.0,11426.0,-1827.0
2015-11-11,1500.0,-159.0,448.4,-4964.7,3211.0,0.0,2995.0,0.0,2500.0,0.0,10654.0,-5123.0
2015-11-12,1498.0,-178.0,578.7,-2239.2,3200.0,-76.4,2995.0,0.0,2500.0,0.0,10771.0,-2493.0
2013-02-05,921.0,-97.0,1197.0,-1302.0,3319.0,-31.0,2582.0,-100.0,1100.0,-4.0,9119.0,-1534.0
2006-06-09,1524.0,-24.0,3125.0,-405.0,3136.0,-129.0,2253.0,0.0,1164.0,-18.0,11202.0,-576.0
2009-12-10,1403.0,0.0,1601.0,-2871.0,2902.0,-74.0,2540.0,0.0,1247.0,-99.0,9693.0,-3044.0
2015-11-13,1500.0,-199.0,295.0,-4134.0,3162.8,-209.8,2995.0,0.0,2350.0,0.0,10302.0,-4542.0
2013-02-06,993.0,0.0,2815.0,-1976.0,3280.0,-42.0,2757.0,0.0,16.0,-1016.0,9861.0,-3034.0
2006-06-10,1471.0,0.0,2712.0,-408.0,2945.0,-103.0,2253.0,0.0,1204.0,-18.0,10585.0,-529.0
2015-11-14,1500.0,-148.0,351.0,-2727.9,3200.05,-101.6,2964.0,0.0,2200.0,0.0,10215.0,-2976.0
2006-06-11,1492.0,0.0,2826.0,-1502.0,2970.0,-162.0,2253.0,0.0,1204.0,-18.0,10745.0,-1682.0
2013-02-07,753.0,-300.0,783.0,-3450.0,4433.0,-2697.0,2758.0,0.0,0.0,-1000.0,8727.0,-7447.0
2009-12-11,1597.0,-492.0,714.0,-3010.0,2938.0,-40.0,2540.0,0.0,1089.0,-512.0,8878.0,-4054.0
2015-11-15,1500.0,-217.0,431.7,-4972.7,3176.1,-107.4,2995.0,0.0,2500.0,0.0,10602.0,-5296.0
2006-06-12,970.0,0.0,2502.0,-866.0,2820.0,-165.0,2253.0,0.0,904.0,-18.0,9449.0,-1049.0
2013-02-08,0.0,-809.0,1559.0,-3183.0,3418.0,-616.0,2758.0,0.0,0.0,-1000.0,7735.0,-5608.0
2009-12-13,0.0,-973.0,0.0,-4533.0,3120.0,-183.0,2540.0,0.0,302.0,-918.0,5962.0,-6607.0
2013-02-09,990.0,-998.0,1160.0,-3170.0,3242.0,-66.0,2662.0,-170.0,0.0,-1100.0,8054.0,-5504.0
2015-11-16,1500.0,-247.0,548.0,-1404.6,3200.0,-76.0,2995.0,0.0,2500.0,0.0,10743.0,-1727.0
2006-06-13,948.0,0.0,2582.0,-285.0,2942.0,-154.0,2243.0,0.0,1204.0,-18.0,9919.0,-457.0
2009-12-14,0.0,-999.0,405.0,-4253.0,3012.0,-1492.0,1598.0,-321.0,302.0,-818.0,5317.0,-7883.0
2015-11-17,1500.0,0.0,306.0,-578.0,3200.0,-32.0,3150.0,0.0,2200.0,0.0,10356.0,-610.0
2006-06-14,508.0,0.0,3067.0,-725.0,2935.0,-84.0,2253.0,0.0,1204.0,-18.0,9967.0,-827.0
2009-12-15,0.0,-2004.5,2567.0,-3345.0,2336.0,-1680.0,1778.0,-1587.0,303.0,-800.0,6984.0,-9416.5
2013-02-10,1500.0,0.0,895.0,-3017.0,2966.0,-364.0,2367.0,-30.0,0.0,-1100.0,7728.0,-4511.0
2006-06-15,1320.0,0.0,3260.0,-2480.0,2967.0,-514.0,2229.0,0.0,1202.0,-10.0,10978.0,-3004.0
2009-12-16,0.0,-1990.0,46.0,-4153.0,2270.0,-1512.0,886.0,-949.0,302.0,-929.0,3504.0,-9533.0
2015-11-18,1500.0,-125.0,295.0,-783.0,3150.0,-86.5,2995.0,0.0,2500.0,0.0,10440.0,-994.0
2006-06-16,1471.0,0.0,2201.0,-2692.0,3048.0,-629.0,2253.0,0.0,714.0,-47.0,9687.0,-3368.0
2013-02-11,1480.0,0.0,1010.0,-2500.0,3158.0,-428.0,2232.0,-270.0,0.0,-1100.0,7880.0,-4298.0
2009-12-17,0.0,-2000.0,0.0,-4116.0,2340.0,-1389.0,1052.0,-1159.0,303.0,-864.0,3695.0,-9528.0
2015-11-19,1500.0,-150.0,295.0,-1019.4,3200.0,-76.0,2995.0,0.0,2500.0,0.0,10490.0,-1245.0
2006-06-17,1153.0,0.0,4049.0,-1224.0,2895.0,-251.0,2403.0,0.0,1204.0,-8.0,11704.0,-1483.0
2013-02-12,1430.0,-134.0,558.0,-3104.0,3156.0,-137.0,2673.0,-70.0,0.0,-1100.0,7817.0,-4545.0
2006-06-18,1003.0,0.0,2729.0,-1131.0,2359.0,-781.0,2253.0,0.0,904.0,-10.0,9248.0,-1922.0
2015-11-20,1500.0,-60.0,506.0,-3850.3,3200.0,-13.0,2995.0,0.0,2200.0,0.0,10401.0,-3923.0
2013-02-13,1464.997,-2040.0,1180.0,-3050.0,3113.0,-285.0,2645.0,-209.0,0.0,-1100.0,8402.997,-6684.0
2009-12-18,1732.0,-2000.0,39.0,-3892.0,2390.0,-428.0,1841.0,-234.0,303.0,-824.0,6305.0,-7378.0
2006-06-19,1400.0,0.0,2686.0,-594.0,2911.0,-449.0,2253.0,0.0,1014.0,-20.0,10264.0,-1063.0
2009-12-19,230.0,-1890.0,25.0,-4193.0,2999.0,-956.0,2355.0,-362.0,303.0,-924.0,5912.0,-8325.0
2013-02-14,1083.0,-946.0,583.0,-3953.0,3070.0,-986.0,2938.0,-250.0,588.0,-737.0,8262.0,-6872.0
2015-11-21,1500.0,0.0,319.7,-768.9,3201.0,-14.0,3150.0,0.0,985.0,-1859.1,9155.0,-2641.0
2015-11-22,1500.0,0.0,315.0,-4262.8,3225.0,-196.6,1743.0,-50.0,1686.2,0.0,8469.0,-4508.0
2006-06-20,1434.0,-108.5,3007.0,-1679.0,2931.0,-505.0,2253.0,0.0,779.0,-165.0,10404.0,-2457.5
2009-12-20,0.0,-1999.0,0.0,-3826.0,3004.0,-965.0,2066.0,-244.0,303.0,-924.0,5373.0,-7958.0
2015-11-23,1177.0,-2227.0,710.5,-111.9,2462.3,-1521.3,3150.0,-57.0,675.0,-1860.0,8174.0,-5776.0
2013-02-15,1368.062,-633.0,754.0,-3059.0,2503.0,-868.0,2908.0,-150.0,831.0,-333.0,8364.062,-5043.0
2015-11-24,1784.0,-1091.0,205.0,-3052.5,2834.5,-555.3,1145.0,0.0,2400.0,0.0,8368.0,-4698.0
2009-12-21,0.0,-1588.0,0.0,-4293.0,3006.0,-1349.0,1797.0,-314.0,303.0,-824.0,5106.0,-8368.0
2006-06-21,1498.0,0.0,3595.0,-994.0,2913.0,-267.0,2229.0,0.0,304.0,-10.0,10539.0,-1271.0
2006-06-22,537.0,-337.0,3314.0,-913.0,2888.0,-578.0,2253.0,0.0,1153.0,-12.0,10145.0,-1840.0
2009-12-22,523.0,-520.0,785.0,-2983.0,2806.0,-496.0,2031.0,-667.0,303.0,-924.0,6448.0,-5590.0
2013-02-16,1500.0,0.0,2439.0,-3066.0,3273.0,-127.0,2758.0,-130.0,1100.0,0.0,11070.0,-3323.0
2015-11-25,1500.0,0.0,295.0,-5233.4,3210.1,-302.1,2995.0,0.0,1486.0,0.0,9486.0,-5535.0
2006-06-23,1498.0,-14.0,3302.0,-672.0,2905.0,-384.0,2253.0,0.0,711.0,-134.0,10669.0,-1204.0
2013-02-17,1499.0,0.0,1272.0,-3000.0,3211.0,-400.0,2283.0,-300.0,1342.0,-116.0,9607.0,-3816.0
2009-12-23,1262.0,-100.0,1551.0,-3927.0,3084.0,-329.0,2386.0,-77.0,303.0,-898.0,8586.0,-5331.0
2015-11-26,2178.0,-1258.0,1080.9,-69.1,2263.8,-1977.4,1027.0,-125.0,0.0,-1900.0,6548.0,-5329.0
2009-12-24,1600.0,0.0,115.0,-4207.0,2809.0,-937.0,2281.0,-150.0,302.0,-915.0,7107.0,-6209.0
2013-02-18,1393.0,0.0,2298.0,-3088.0,3122.0,-181.0,2054.0,-240.0,694.0,-1205.0,9561.0,-4714.0
2015-11-27,1589.0,-2747.0,626.5,-428.0,2986.0,-140.0,2995.0,0.0,355.8,0.0,8551.0,-3315.0
2006-06-24,1498.0,-71.5,3140.0,-847.0,2911.0,-227.0,2253.0,0.0,1204.0,-34.0,11006.0,-1179.5
2015-11-28,1500.0,-174.0,378.6,-5012.1,3200.0,-40.0,2995.0,0.0,2000.0,0.0,10073.0,-5226.0
2009-12-25,1960.0,0.0,661.0,-4027.0,2833.0,-40.0,1474.0,0.0,1437.0,-150.0,8365.0,-4217.0
2009-12-26,1481.0,0.0,534.0,-3336.0,3127.0,-313.0,1474.0,0.0,642.0,-400.0,7258.0,-4049.0
2006-06-25,744.0,0.0,2284.0,-1225.0,2316.0,-439.0,2252.0,0.0,1204.0,-34.0,8800.0,-1698.0
2013-02-19,1328.0,-1000.0,858.0,-2745.0,3283.0,-42.0,2718.0,-615.0,581.0,-890.0,8768.0,-5292.0
2015-11-29,1500.0,-175.0,315.0,-1630.8,3200.0,-40.0,2995.0,0.0,2800.0,0.0,10810.0,-1845.0
2006-06-26,757.0,0.0,3051.0,-995.0,2711.0,-388.0,2253.0,0.0,1204.0,-34.0,9976.0,-1417.0
2009-12-27,1700.0,0.0,321.0,-4127.0,2857.0,-331.0,1707.0,0.0,377.0,-668.0,6962.0,-5126.0
2013-02-20,555.0,-941.0,958.0,-3510.0,3170.0,-214.0,2422.0,-190.0,1010.0,-160.0,8115.0,-5015.0
2009-12-28,957.0,-170.0,1227.0,-3726.0,2977.0,-224.0,1517.0,0.0,502.0,-95.0,7180.0,-4215.0
2006-06-27,961.0,-53.0,3819.0,-808.0,2891.0,-386.0,2404.0,0.0,453.0,-562.0,10528.0,-1809.0
2015-11-30,1500.0,-125.0,320.0,-3248.0,3200.0,-40.0,2995.0,0.0,2000.0,0.0,10015.0,-3413.0
2013-02-21,660.0,-678.0,873.0,-3155.0,3114.0,-324.0,2677.0,-265.0,0.0,-1100.0,7324.0,-5522.0
2015-12-01,2600.0,-2246.0,664.7,-255.8,3200.0,-513.0,2995.0,0.0,2850.0,0.0,12309.0,-3014.0
2006-06-28,1498.0,0.0,3097.0,-611.0,2916.0,-338.0,2253.0,0.0,1079.0,-34.0,10843.0,-983.0
2009-12-29,1033.0,-170.0,2354.0,-2273.0,2772.0,-87.0,2336.0,-75.0,293.0,-906.0,8788.0,-3511.0
2013-02-22,544.0,-682.0,858.0,-3390.0,2789.0,-374.0,2632.0,-579.0,0.0,-1090.0,6823.0,-6115.0
2015-12-02,1897.0,-2726.0,160.0,-580.5,3300.0,-140.0,2995.0,0.0,2850.0,0.0,11202.0,-3446.0
2009-12-30,2027.0,0.0,1934.0,-3048.0,2769.0,-101.0,2401.0,0.0,306.0,-616.0,9437.0,-3765.0
2013-02-23,902.0,-148.0,594.0,-4884.0,2913.0,-939.0,2440.0,-806.0,0.0,-1100.0,6849.0,-7877.0
2006-06-29,1428.0,0.0,3469.0,-590.0,2887.0,-477.0,2253.0,0.0,1204.0,-28.0,11241.0,-1095.0
2009-12-31,2000.0,0.0,4063.0,-2807.0,2772.0,-217.0,1520.0,0.0,300.0,-800.0,10655.0,-3824.0
2015-12-03,1500.0,0.0,150.0,-5134.8,3200.0,-40.0,2995.0,0.0,1900.0,0.0,9745.0,-5174.0
2006-06-30,1428.0,0.0,3482.0,-803.0,3040.0,-542.0,2253.0,0.0,1159.0,-28.0,11362.0,-1373.0
2013-02-24,1235.612,-469.0,770.0,-4257.0,2795.0,-2446.0,2106.0,-1051.0,105.0,-835.0,7011.612,-9058.0
2010-01-01,2000.0,0.0,1612.0,-2684.0,2162.0,-85.0,1058.0,0.0,0.0,-600.0,6832.0,-3369.0
2015-12-04,1500.0,-119.0,200.0,-4971.6,3200.0,-40.0,2995.0,0.0,2850.0,-950.0,10745.0,-6080.0
2015-12-05,1249.0,-202.0,313.4,-2650.6,3200.6,-9.6,2995.0,0.0,1700.0,0.0,9457.0,-2861.0
2010-01-02,427.5,-364.0,3827.0,-1593.0,2924.0,-568.0,1058.0,0.0,181.0,-603.0,8417.5,-3128.0
2006-07-01,1428.0,0.0,3282.0,-808.0,2928.0,-249.0,2253.0,0.0,1174.0,-28.0,11065.0,-1085.0
2013-02-25,27.0,-513.0,943.0,-5582.0,2746.0,-1083.0,2300.0,-1027.0,0.0,-1099.0,6016.0,-9304.0
2006-07-02,1428.0,0.0,2952.0,-462.0,2928.0,-782.0,2187.0,0.0,710.0,0.0,10205.0,-1244.0
2010-01-03,846.0,0.0,27.0,-4011.0,3072.0,-1146.0,1053.0,0.0,390.0,-197.0,5388.0,-5354.0
2015-12-06,1250.0,-222.0,204.0,-3481.9,3200.0,-9.0,2995.0,0.0,2800.0,0.0,10449.0,-3712.0
2006-07-03,1428.0,0.0,2934.0,-810.0,2728.0,-1080.0,2253.0,0.0,1159.0,-28.0,10502.0,-1918.0
2013-02-26,430.0,-1353.0,758.0,-4971.0,2487.0,-280.0,2292.0,-1316.0,0.0,-1100.0,5967.0,-9020.0
2015-12-07,1242.0,-320.0,1502.4,-814.0,3200.0,-10.7,2995.0,0.0,2800.0,-661.0,11739.0,-1805.0
2006-07-04,1225.0,0.0,3055.0,-1563.0,2931.0,-679.0,2252.0,0.0,1203.0,-28.0,10666.0,-2270.0
2010-01-04,261.0,-805.0,1831.0,-2136.0,2991.0,-344.0,1057.0,0.0,0.0,-600.0,6140.0,-3885.0
2015-12-08,1295.0,-204.0,2472.7,-469.0,2747.0,-15.0,2995.0,0.0,2800.0,0.0,12309.0,-688.0
2010-01-05,240.0,-1894.5,116.0,-4393.0,2948.0,-870.0,1026.0,-100.0,0.0,-600.0,4330.0,-7857.5
2013-02-27,405.0,-1397.0,758.0,-3998.0,2617.0,-1383.0,2592.0,-1285.0,191.0,-1090.0,6563.0,-9153.0
2006-07-05,1306.0,0.0,2776.0,-1236.0,3076.0,-701.0,2253.0,0.0,974.0,-578.0,10385.0,-2515.0
2015-12-09,1250.0,-100.0,235.1,-2564.4,2745.0,-13.3,2995.0,0.0,2250.0,-500.0,9475.0,-3177.0
2010-01-06,20.0,-2000.0,0.0,-3999.0,3260.0,-2850.0,654.0,-985.0,0.0,-600.0,3934.0,-10434.0
2006-07-06,1272.0,0.0,3420.0,-694.0,2886.0,-327.0,2404.0,0.0,305.0,-363.0,10287.0,-1384.0
2010-01-07,0.0,-2000.0,0.0,-4600.0,2503.0,-325.0,1087.0,-30.0,7.0,-537.0,3597.0,-7492.0
2013-02-28,550.0,-991.0,1250.0,-3896.0,3182.0,-1780.0,2797.0,-1809.0,0.0,-1000.0,7779.0,-9476.0
2006-07-07,1344.0,0.0,3200.0,-347.0,3116.0,-232.0,2254.0,-1.0,1204.0,-13.0,11118.0,-593.0
2010-01-08,0.0,-2000.0,0.0,-4600.0,2508.0,-462.0,1011.0,-355.0,7.0,-637.0,3526.0,-8054.0
